code_ind,ind_num,site,locality,site_code,year,month,genus,species_name,species,subgenus,age,sex,length_mm,mass_g,gps_prefix,gps_num,capture_gps_code,transect,capture_date,capture_time,capture_notes,release_date,release_time,processing_date,vp_time,vp_site,dbs_size,physical_exam,blood_sample_dbs,whole_body_specimen,photo,body_color,dorsal,ventral,other,observation
ISL.F.2025.09.055,55,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus femoralis,,Adult,M,39.96,4.5,ISL.F.00,32,ISL.F.0032,T1,19-Sep-2025,18:38,,20-Sep-2025,12:06,20-Sep-2025,8:28,F.V.,Small,5,1,,Y,,Bold vertebral stripe/line; yellow lateral pattern,,,Ref.F.008
ISL.F.2025.09.056,56,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,33.98,3.59,ISL.F.00,32,ISL.F.0032,T1,19-Sep-2025,18:39,,20-Sep-2025,12:06,20-Sep-2025,8:31,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.057,57,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,37.62,4.36,ISL.F.00,33,ISL.F.0033,T1,19-Sep-2025,18:45,,20-Sep-2025,12:04,20-Sep-2025,8:34,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.058,58,Isalo,C1: Sakamalio,ISL,2025,9,,,Boophis doulioti,,Sub-Adult,M,42.61,5.47,ISL.F.00,33,ISL.F.0033,T1,19-Sep-2025,18:47,,20-Sep-2025,12:04,20-Sep-2025,8:37,F.V.,Small,5,1,,Y,Medium grey/olive,Mostly uniform,Mottled white and grey,,"Ref.F.037,  F.014"
ISL.F.2025.09.059,59,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,Hylobatrachus,Adult,F,36.21,4.03,ISL.F.00,33,ISL.F.0033,T1,19-Sep-2025,18:47,,20-Sep-2025,12:04,20-Sep-2025,8:42,F.V.,Medium,5,1,,Y,Dark grey with orange tone,Black horizontal bands,Black and white dense points,White points  on lateral,
ISL.F.2025.09.060,60,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,F,36.82,4.19,ISL.F.00,33,ISL.F.0033,T1,19-Sep-2025,18:47,,20-Sep-2025,12:04,20-Sep-2025,8:45,F.V.,Medium,5,1,,Y,Lighter background tone,,,,Ref.F.059
ISL.F.2025.09.061,61,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,33.6,3.41,ISL.F.00,34,ISL.F.0034,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,8:49,F.V.,Large,5,1,,Y,Army green,"No vertebral line, bold lateral line",Clean,,Ref.F.018
ISL.F.2025.09.062,62,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,33.26,3.49,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,8:51,F.V.,Large,5,1,,Y,Very dark olive,"No vertebral line, no lateral line",Clean,,Ref.F.018
ISL.F.2025.09.063,63,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,34.8,3.42,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,8:54,F.V.,Large,5,1,,Y,Dark olive,"No vertebral line, faint lateral lines",Clean,,Ref.F.018
ISL.F.2025.09.064,64,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Sub-Adult,M,31.66,3.2,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,8:57,F.V.,Large,5,1,,Y,Gold/pale army green,"No vertebral line, bold lateral line",Clean,,Ref.F.018
ISL.F.2025.09.065,65,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Sub-Adult,F,33.53,3.38,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:00,F.V.,Large,5,1,,Y,Army green/gold,"No vertebral line, lateral lines yes",Clean,,Ref.F.018
ISL.F.2025.09.066,66,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,30.99,2.54,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:03,F.V.,Medium,5,1,,Y,Army green,"Thick vertebral line (beige), faint lateral lines",Clean,,Ref.F.018
ISL.F.2025.09.067,67,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,33.73,3.05,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:07,F.V.,Large,5,1,,Y,Olive/army green,"Thick vertebral line (beige) (rose gold), faint lateral lines",Clean,,Ref.F.018
ISL.F.2025.09.068,68,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,32.84,3.09,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:10,F.V.,Large,5,1,,Y,Olive,Thick vertebral line (light green anterior on line),,,Ref.F.018
ISL.F.2025.09.069,69,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,32.25,2.81,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:12,F.V.,Large,5,1,,Y,Olive,"Olive, faint vertebral line, lateral lines present",,,Ref.F.018
ISL.F.2025.09.070,70,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,32.2,2.83,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:15,F.V.,Large,5,1,,Y,Very dark olive,"No vertebral line, faint lateral lines","Clean, mottled edges",,Ref.F.018
ISL.F.2025.09.071,71,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,40.56,6.57,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:55,,20-Sep-2025,12:01,20-Sep-2025,9:18,F.V.,Large,5,1,,Y,Pale army green/gold,No vertebral line,"Clean, yellow posterior",,Ref.F.018
ISL.F.2025.09.072,72,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,45.6,8.16,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:56,,20-Sep-2025,12:01,20-Sep-2025,9:22,F.V.,Medium,5,1,,Y,Gold,"No vertebral lines, lateral lines yes",Clean,,Ref.F.018
ISL.F.2025.09.073,73,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,M,33.27,3.87,ISL.F.00,35,ISL.F.0035,T1,19-Sep-2025,18:58,,20-Sep-2025,12:01,20-Sep-2025,9:25,F.V.,Medium,5,1,,Y,Beige,,Mostly pale,White/pale femoral glands,Ref.F.004
ISL.F.2025.09.074,74,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,M,34.46,3.83,ISL.F.00,36,ISL.F.0036,T1,19-Sep-2025,18:59,,20-Sep-2025,11:58,20-Sep-2025,9:29,F.V.,Medium,5,1,,Y,Beige,,,Pale yellow femoral glands,Ref.F.004
ISL.F.2025.09.075,75,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,44.93,7.37,ISL.F.00,37,ISL.F.0037,T1,19-Sep-2025,19:01,,20-Sep-2025,11:58,20-Sep-2025,9:31,F.V.,Large,5,1,,Y,Ref.F.010,,Nearly clean,,Ref.F.010
ISL.F.2025.09.076,76,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,36.12,4.12,ISL.F.00,37,ISL.F.0037,T1,19-Sep-2025,19:01,,20-Sep-2025,11:58,20-Sep-2025,9:34,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.077,77,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,35.71,3.86,ISL.F.00,38,ISL.F.0038,T1,19-Sep-2025,19:07,,20-Sep-2025,11:56,20-Sep-2025,9:37,F.V.,Small,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.078,78,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,F,37.75,4.09,ISL.F.00,38,ISL.F.0038,T1,19-Sep-2025,19:07,,20-Sep-2025,11:56,20-Sep-2025,9:40,F.V.,Large,5,1,,Y,Ref.F.059,,,,Ref.F.059
ISL.F.2025.09.079,79,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,33.03,3.55,ISL.F.00,39,ISL.F.0039,T1,19-Sep-2025,19:11,,20-Sep-2025,11:55,20-Sep-2025,9:43,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.080,80,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,31.66,2.92,ISL.F.00,39,ISL.F.0039,T1,19-Sep-2025,19:11,,20-Sep-2025,11:55,20-Sep-2025,9:47,F.V.,Medium,5,1,,Y,"More orange to background, mixed with olive splatches",,,,Ref.F.001
ISL.F.2025.09.081,81,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,37.72,4.86,ISL.F.00,39,ISL.F.0039,T1,19-Sep-2025,19:12,,20-Sep-2025,11:55,20-Sep-2025,9:49,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.082,82,Isalo,C1: Sakamalio,ISL,2025,9,,,Boophis doulioti,,Adult,M,51.83,11,ISL.F.00,40,ISL.F.0040,T1,19-Sep-2025,19:18,,20-Sep-2025,11:51,20-Sep-2025,9:52,F.V.,Medium,5,1,,Y,More orange/red tones to uniform dark/medium grey clor,,,Clean,Ref.F.014
ISL.F.2025.09.083,83,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,44.43,6.48,ISL.F.00,40,ISL.F.0040,T1,19-Sep-2025,19:18,,20-Sep-2025,11:51,20-Sep-2025,9:57,F.V.,Large,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.084,84,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,F,36.04,3.95,ISL.F.00,40,ISL.F.0040,T1,19-Sep-2025,19:18,,20-Sep-2025,11:51,20-Sep-2025,10:10,F.V.,Medium,5,1,,Y,Ref.F.059,,,,Ref.F.059
ISL.F.2025.09.085,85,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,F,37.01,4.37,ISL.F.00,40,ISL.F.0040,T1,19-Sep-2025,19:18,,20-Sep-2025,11:51,20-Sep-2025,10:12,F.V.,Medium,5,1,,Y,"Darker background color, horizontal bands less noticeable",,,,Ref.F.059
ISL.F.2025.09.086,86,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,36.92,4.51,ISL.F.00,40,ISL.F.0040,T1,19-Sep-2025,19:18,,20-Sep-2025,11:51,20-Sep-2025,10:15,F.V.,Medium,5,1,,Y,Army green,"No vertebral line, faint lateral line",,,Ref.F.018
ISL.F.2025.09.087,87,Isalo,C1: Sakamalio,ISL,2025,9,,,Boophis doulioti,,Adult,M,47.9,7.79,ISL.F.00,41,ISL.F.0041,T1,19-Sep-2025,19:21,,20-Sep-2025,11:49,20-Sep-2025,10:18,F.V.,Medium,5,1,,Y,Medium grey,Uniform,Clean,,Ref.F.014
ISL.F.2025.09.088,88,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,F,36.58,4.85,ISL.F.00,42,ISL.F.0042,T1,19-Sep-2025,19:23,,20-Sep-2025,11:48,20-Sep-2025,10:22,F.V.,Small,5,1,,Y,Ref.F.059,,,,Ref.F.059
ISL.F.2025.09.089,89,Isalo,C1: Sakamalio,ISL,2025,9,,,Boophis doulioti,,Adult,M,51.4,9.09,ISL.F.00,43,ISL.F.0043,T1,19-Sep-2025,19:26,,20-Sep-2025,11:47,20-Sep-2025,10:27,F.V.,Medium,5,1,,Y,"Lighter, more medium grey",,,,Ref.F.014
ISL.F.2025.09.090,90,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,F,36.3,3.65,ISL.F.00,44,ISL.F.0044,T1,19-Sep-2025,19:28,,20-Sep-2025,11:46,20-Sep-2025,10:30,F.V.,Medium,5,1,,Y,Ref.F.059,,,,Ref.F.059
ISL.F.2025.09.091,91,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus cowanii,,Adult,M,34.01,3.17,ISL.F.00,44,ISL.F.0044,T1,19-Sep-2025,19:28,,20-Sep-2025,11:46,20-Sep-2025,10:33,F.V.,Small,5,1,,Y,Ref.F.059,,,,Ref.F.059
ISL.F.2025.09.092,92,Isalo,C1: Sakamalio,ISL,2025,9,,,Boophis doulioti,,Adult,F,64.12,16.85,ISL.F.00,46,ISL.F.0046,T1,19-Sep-2025,19:41,,20-Sep-2025,12:00,20-Sep-2025,10:36,F.V.,Medium,5,1,,Y,Olive/grey,Uniform,,White blue eye,"Ref.F.014, loud cat-like calling  during processing, white spots to dorsal"
ISL.F.2025.09.093,93,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus femoralis,,Adult,F,41.98,5.76,ISL.F.00,33,ISL.F.0033,T1,19-Sep-2025,19:47,,20-Sep-2025,12:04,20-Sep-2025,10:41,F.V.,Medium,5,1,,Y,,No vertebral line,,,Ref.F.008
ISL.F.2025.09.094,94,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,41.67,5.52,ISL.F.00,50,ISL.F.0050,T2,20-Sep-2025,18:30,,21-Sep-2025,11:12,21-Sep-2025,8:05,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.095,95,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,40.55,5.3,ISL.F.00,50,ISL.F.0050,T2,20-Sep-2025,18:34,,21-Sep-2025,11:12,21-Sep-2025,8:09,F.V.,Medium,5,1,,Y,More olive,,,,Ref.F.010
ISL.F.2025.09.096,96,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,39.94,5.01,ISL.F.00,50,ISL.F.0050,T2,20-Sep-2025,18:34,,21-Sep-2025,11:12,21-Sep-2025,8:12,F.V.,Medium,5,1,,Y,,,Striking black points scattered,,Ref.F.001
ISL.F.2025.09.097,97,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Sub-Adult,F,34.38,3.92,ISL.F.00,51,ISL.F.0051,T2,20-Sep-2025,18:35,,21-Sep-2025,11:10,21-Sep-2025,8:16,F.V.,Medium,5,1,,Y,Army green,"No vertebral line, lateral lines distinct",,,Ref.F.018
ISL.F.2025.09.098,98,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,38.95,5.87,ISL.F.00,51,ISL.F.0051,T2,20-Sep-2025,18:37,,21-Sep-2025,11:10,21-Sep-2025,8:18,F.V.,Medium,5,1,,Y,Beige/green,Vertebral line distinct (beige/gold),Clean,,Ref.F.018
ISL.F.2025.09.099,99,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,40.05,4.53,ISL.F.00,51,ISL.F.0051,T2,20-Sep-2025,18:38,,21-Sep-2025,11:10,21-Sep-2025,8:21,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.100,100,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,39.12,5.83,ISL.F.00,51,ISL.F.0051,T2,20-Sep-2025,18:39,,21-Sep-2025,11:00,21-Sep-2025,8:23,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.101,101,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,37.33,4.34,ISL.F.00,52,ISL.F.0052,T2,20-Sep-2025,18:41,,21-Sep-2025,11:07,21-Sep-2025,8:27,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.102,102,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,39.93,4.9,ISL.F.00,52,ISL.F.0052,T2,20-Sep-2025,18:41,,21-Sep-2025,11:07,21-Sep-2025,8:30,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.103,103,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,41.99,6.37,ISL.F.00,52,ISL.F.0052,T2,20-Sep-2025,18:44,,21-Sep-2025,11:07,21-Sep-2025,8:32,F.V.,Medium,5,1,,Y,Army green,"No vertebral line, lateral lines distinct",Clean,,Ref.F.018
ISL.F.2025.09.104,104,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,36.29,4.2,ISL.F.00,52,ISL.F.0052,T2,20-Sep-2025,18:44,,21-Sep-2025,11:07,21-Sep-2025,8:34,F.V.,Medium,5,1,,Y,Orange tint,,,,Ref.F.010
ISL.F.2025.09.105,105,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,35.69,3.92,ISL.F.00,52,ISL.F.0052,T2,20-Sep-2025,18:44,,21-Sep-2025,11:06,21-Sep-2025,8:40,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.106,106,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,M,33.57,3.33,ISL.F.00,52,ISL.F.0052,T2,20-Sep-2025,18:46,,21-Sep-2025,11:06,21-Sep-2025,8:40,F.V.,Medium,5,1,,Y,Ref.F.004,,,,Ref.F.004
ISL.F.2025.09.107,107,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,M,34.34,3.42,ISL.F.00,53,ISL.F.0053,T2,20-Sep-2025,18:50,,21-Sep-2025,11:05,21-Sep-2025,8:42,F.V.,Small,5,1,,Y,Ref.F.004,,,,Ref.F.004
ISL.F.2025.09.108,108,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,40.79,4.91,ISL.F.00,53,ISL.F.0053,T2,20-Sep-2025,18:50,,21-Sep-2025,11:05,21-Sep-2025,8:45,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.109,109,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,39.74,4.89,ISL.F.00,54,ISL.F.0054,T2,20-Sep-2025,18:53,,21-Sep-2025,11:04,21-Sep-2025,8:47,F.V.,Large,5,1,,Y,More olive (possibly Ref.F.001),,,,Ref.F.010
ISL.F.2025.09.110,110,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,36.89,3.83,ISL.F.00,54,ISL.F.0054,T2,20-Sep-2025,18:53,,21-Sep-2025,11:04,21-Sep-2025,8:51,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.111,111,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,34.76,3.26,ISL.F.00,54,ISL.F.0054,T2,20-Sep-2025,18:54,,21-Sep-2025,11:04,21-Sep-2025,8:54,F.V.,Medium,5,1,,Y,Pale green,"No vertebral line, lateral lines present",Clean,,Ref.F.018
ISL.F.2025.09.112,112,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,38.83,5.53,ISL.F.00,55,ISL.F.0055,T2,20-Sep-2025,18:58,,21-Sep-2025,11:03,21-Sep-2025,8:56,F.V.,Large,5,1,,Y,Rose gold,"No vertebral line, lateral lines distinct",Clean,,Ref.F.018
ISL.F.2025.09.113,113,Isalo,C1: Sakamalio,ISL,2025,9,,,Boophis sp.,,Sub-Adult,F,37.48,4.48,ISL.F.00,55,ISL.F.0055,T2,20-Sep-2025,18:58,,21-Sep-2025,11:03,21-Sep-2025,9:00,F.V.,Medium,5,1,,Y,Yellow/grey,Uniform,Clean,"Yellow feet, yellow lateral spots","Color not matching ""occidentalis"" also not matching ""doulioti"""
ISL.F.2025.09.114,114,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,31.31,2.64,ISL.F.00,56,ISL.F.0056,T2,20-Sep-2025,19:01,,21-Sep-2025,11:00,21-Sep-2025,9:04,F.V.,Large,5,1,,Y,Dark olive,"No vertebral line, lateral lines present",,,Ref.F.018
ISL.F.2025.09.115,115,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,41.59,5.83,ISL.F.00,56,ISL.F.0056,T2,20-Sep-2025,19:01,,21-Sep-2025,11:00,21-Sep-2025,9:07,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.116,116,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,M,33.99,3.63,ISL.F.00,56,ISL.F.0056,T2,20-Sep-2025,19:03,,21-Sep-2025,11:00,21-Sep-2025,9:10,F.V.,Large,5,1,,Y,Army green,"No vertebral line, lateral line faint",,,Ref.F.018
ISL.F.2025.09.117,117,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,37.99,4.64,ISL.F.00,56,ISL.F.0056,T2,20-Sep-2025,19:05,,21-Sep-2025,11:00,21-Sep-2025,9:12,F.V.,Large,5,1,,Y,Army green,"Rose gold vertebral line, lateral line present",,,Ref.F.018
ISL.F.2025.09.118,118,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,39.4,5.5,ISL.F.00,56,ISL.F.0056,T2,20-Sep-2025,19:05,,21-Sep-2025,11:00,21-Sep-2025,9:15,F.V.,Medium,5,1,,Y,Pale green/gold,"No vertebral line, lateral line present",,,Ref.F.018
ISL.F.2025.09.119,119,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,38.45,5.38,ISL.F.00,57,ISL.F.0057,T2,20-Sep-2025,19:07,,21-Sep-2025,10:57,21-Sep-2025,9:17,F.V.,Medium,5,1,,Y,Pale green,"No vertebral line, lateral line present",,,Ref.F.018
ISL.F.2025.09.120,120,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,38.9,4.48,ISL.F.00,57,ISL.F.0057,T2,20-Sep-2025,19:07,,21-Sep-2025,10:57,21-Sep-2025,9:20,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.121,121,Isalo,C1: Sakamalio,ISL,2025,9,,,Ptychadena mascareniensis,,Adult,F,36.39,4.89,ISL.F.00,57,ISL.F.0057,T2,20-Sep-2025,19:08,,21-Sep-2025,10:57,21-Sep-2025,9:21,F.V.,Medium,5,1,,Y,"Pale, green/beige","No vertebral line (or same as background color), lateral lines faint",,,Ref.F.018
ISL.F.2025.09.122,122,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,M,34.62,3.4,ISL.F.00,57,ISL.F.0057,T2,20-Sep-2025,19:09,,21-Sep-2025,10:57,21-Sep-2025,9:26,F.V.,Medium,5,1,,Y,Ref.F.004,,,,Ref.F.004
ISL.F.2025.09.123,123,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,41.08,5.14,ISL.F.00,57,ISL.F.0057,T2,20-Sep-2025,19:09,,21-Sep-2025,10:57,21-Sep-2025,9:29,F.V.,Medium,5,1,,Y,Ref.F.010,,,,Ref.F.010
ISL.F.2025.09.124,124,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,39.99,4.77,ISL.F.00,58,ISL.F.0058,T2,20-Sep-2025,19:12,,21-Sep-2025,10:56,21-Sep-2025,9:41,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.125,125,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,42.02,6.5,ISL.F.00,58,ISL.F.0058,T2,20-Sep-2025,19:12,,21-Sep-2025,10:56,21-Sep-2025,9:44,F.V.,Medium,5,1,,Y,Ref.F.001,,Distinct scattered black points,,Ref.F.001
ISL.F.2025.09.126,126,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Sub-Adult,F,34.39,2.81,ISL.F.00,58,ISL.F.0058,T2,20-Sep-2025,19:12,,21-Sep-2025,10:56,21-Sep-2025,9:47,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.127,127,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,41.62,5.45,ISL.F.00,58,ISL.F.0058,T2,20-Sep-2025,19:12,,21-Sep-2025,10:56,21-Sep-2025,9:50,F.V.,Medium,5,1,,Y,Lighter olive,,,,Ref.F.001(somewhat continuous variation in color between F.001 and F.010
ISL.F.2025.09.128,128,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,36.88,4.11,ISL.F.00,59,ISL.F.0059,T2,20-Sep-2025,19:15,,21-Sep-2025,10:55,21-Sep-2025,9:53,F.V.,Medium,5,1,,Y,Lighter olive,,,,Ref.F.001
ISL.F.2025.09.129,129,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,M,36.51,4.12,ISL.F.00,59,ISL.F.0059,T2,20-Sep-2025,19:16,,21-Sep-2025,10:55,21-Sep-2025,9:59,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.130,130,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,42.4,5.76,ISL.F.00,59,ISL.F.0059,T2,20-Sep-2025,19:16,,21-Sep-2025,10:55,21-Sep-2025,9:59,F.V.,Large,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.131,131,Isalo,C1: Sakamalio,ISL,2025,9,,,NA,NA,NA,NA,NA,NA,ISL.F.00,59,ISL.F.0059,T2,20-Sep-2025,19:18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Escaped
ISL.F.2025.09.132,132,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,43.99,6.53,ISL.F.00,60,ISL.F.0060,T2,20-Sep-2025,19:19,,21-Sep-2025,10:54,21-Sep-2025,10:02,F.V.,Large,5,1,,Y,Ref.F.001,,,,Ref.F.001
ISL.F.2025.09.133,133,Isalo,C1: Sakamalio,ISL,2025,9,,,Mantidactylus sp.,,Adult,F,38.99,4.41,ISL.F.00,60,ISL.F.0060,T2,20-Sep-2025,19:19,,21-Sep-2025,10:54,21-Sep-2025,10:04,F.V.,Medium,5,1,,Y,Ref.F.001,,,,Ref.F.001
